word	sentiment	vaue
besmittandenas	NEGATIVE	-1
besmittande	NEGATIVE	-1
besmittanden	NEGATIVE	-1
besmittandens	NEGATIVE	-1
besmittandes	NEGATIVE	-1
besmittandet	NEGATIVE	-1
besmittandets	NEGATIVE	-1
besmitta	NEGATIVE	-1
besmittar	NEGATIVE	-1
besmittas	NEGATIVE	-1
besmittat	NEGATIVE	-1
besmittats	NEGATIVE	-1
besparingar	POSITIVE	1
bespottade	NEGATIVE	-1
bespottades	NEGATIVE	-1
bespottad	NEGATIVE	-1
bespottads	NEGATIVE	-1
bespottandena	NEGATIVE	-1
bespottandenas	NEGATIVE	-1
bespottande	NEGATIVE	-1
bespottanden	NEGATIVE	-1
bespottandens	NEGATIVE	-1
bespottandes	NEGATIVE	-1
bespottandet	NEGATIVE	-1
bespottandets	NEGATIVE	-1
bespotta	NEGATIVE	-1
bespottar	NEGATIVE	-1
bespottas	NEGATIVE	-1
bespottat	NEGATIVE	-1
bespottats	NEGATIVE	-1
besservisserna	NEGATIVE	-1
besservisser	NEGATIVE	-1
besservissern	NEGATIVE	-1
besservisserns	NEGATIVE	-1
besservissers	NEGATIVE	-1
besservissrarna	NEGATIVE	-1
besservissrar	NEGATIVE	-1
besservissrars	NEGATIVE	-1
besserwisserfasoner	NEGATIVE	-1
besserwisserna	NEGATIVE	-1
besserwisser	NEGATIVE	-1
besserwissern	NEGATIVE	-1
besserwisserns	NEGATIVE	-1
besserwissers	NEGATIVE	-1
besserwissrade	NEGATIVE	-1
besserwissrades	NEGATIVE	-1
besserwissrande	NEGATIVE	-1
besserwissrandes	NEGATIVE	-1
besserwissra	NEGATIVE	-1
besserwissrarna	NEGATIVE	-1
besserwissrar	NEGATIVE	-1
besserwissrars	NEGATIVE	-1
besserwissras	NEGATIVE	-1
besserwissrat	NEGATIVE	-1
besserwissrats	NEGATIVE	-1
bestialiska	NEGATIVE	-1
bestialiskare	NEGATIVE	-1
bestialiskares	NEGATIVE	-1
bestialiskas	NEGATIVE	-1
bestialiskastes	VERY NEGATIVE	1
bestialiskaste	VERY NEGATIVE	1
bestialiskasts	NEGATIVE	-1
bestialiskast	VERY NEGATIVE	1
bestialiske	NEGATIVE	-1
bestialiskes	NEGATIVE	-1
bestialisk	NEGATIVE	-1
bestialisks	NEGATIVE	-1
bestialiskt	NEGATIVE	-1
bestialiskts	NEGATIVE	-1
bestickningarna	NEGATIVE	-1
bestickningar	NEGATIVE	-1
bestickningars	NEGATIVE	-1
bestickningen	NEGATIVE	-1
bestickningens	NEGATIVE	-1
bestickning	NEGATIVE	-1
besticknings	NEGATIVE	-1
bestraffade	NEGATIVE	-1
bestraffades	NEGATIVE	-1
bestraffad	NEGATIVE	-1
bestraffads	NEGATIVE	-1
bestraffandena	NEGATIVE	-1
bestraffandenas	NEGATIVE	-1
bestraffande	NEGATIVE	-1
bestraffanden	NEGATIVE	-1
bestraffandens	NEGATIVE	-1
bestraffandes	NEGATIVE	-1
bestraffandet	NEGATIVE	-1
bestraffandets	NEGATIVE	-1
bestraffa	NEGATIVE	-1
bestraffar	NEGATIVE	-1
bestraffas	NEGATIVE	-1
bestraffat	NEGATIVE	-1
bestraffats	NEGATIVE	-1
bestraffningarna	NEGATIVE	-1
bestraffningar	NEGATIVE	-1
bestraffningars	NEGATIVE	-1
bestraffningen	NEGATIVE	-1
bestraffningens	NEGATIVE	-1
bestraffning	NEGATIVE	-1
bestraffnings	NEGATIVE	-1
bestrider	NEGATIVE	-1
bestulen	NEGATIVE	-1
bestycka	POSITIVE	1
bestämda	POSITIVE	1
bestämdare	POSITIVE	1
bestämdares	POSITIVE	1
bestämdas	POSITIVE	1
bestämdastes	VERY POSITIVE	1
bestämdaste	VERY POSITIVE	1
bestämdasts	POSITIVE	1
bestämdast	VERY POSITIVE	1
bestämde	POSITIVE	1
bestämdes	POSITIVE	1
bestämd	POSITIVE	1
bestämds	POSITIVE	1
bestämt	POSITIVE	1
bestämts	POSITIVE	1
beständig	POSITIVE	1
bestörta	NEGATIVE	-1
bestörtare	NEGATIVE	-1
bestörtares	NEGATIVE	-1
bestörtas	NEGATIVE	-1
bestörtastes	VERY NEGATIVE	1
bestörtaste	VERY NEGATIVE	1
bestörtasts	NEGATIVE	-1
bestörtast	VERY NEGATIVE	1
bestörte	NEGATIVE	-1
bestörtes	NEGATIVE	-1
bestört	NEGATIVE	-1
bestörtningarna	NEGATIVE	-1
bestörtningar	NEGATIVE	-1
bestörtningars	NEGATIVE	-1
bestörtningen	NEGATIVE	-1
bestörtningens	NEGATIVE	-1
bestörtning	NEGATIVE	-1
bestörtnings	NEGATIVE	-1
bestörts	NEGATIVE	-1
besudlade	NEGATIVE	-1
besudlades	NEGATIVE	-1
besudlad	NEGATIVE	-1
besudlads	NEGATIVE	-1
besudlande	NEGATIVE	-1
besudlandes	NEGATIVE	-1
besudlandet	NEGATIVE	-1
besudlandets	NEGATIVE	-1
besudla	NEGATIVE	-1
besudlar	NEGATIVE	-1
besudlas	NEGATIVE	-1
besudlat	NEGATIVE	-1
besudlats	NEGATIVE	-1
besvikelse	NEGATIVE	-1
besvikelsen	NEGATIVE	-1
besvikelsens	NEGATIVE	-1
besvikelserna	NEGATIVE	-1
besvikelser	NEGATIVE	-1
besvikelsers	NEGATIVE	-1
besvikelses	NEGATIVE	-1
besviken	NEGATIVE	-1
besvikens	NEGATIVE	-1
besviket	NEGATIVE	-1
besvikets	NEGATIVE	-1
besvikna	NEGATIVE	-1
besviknare	NEGATIVE	-1
besviknares	NEGATIVE	-1
besviknas	NEGATIVE	-1
besviknastes	VERY NEGATIVE	1
besviknaste	VERY NEGATIVE	1
besviknasts	NEGATIVE	-1
besviknast	VERY NEGATIVE	1
besvikne	NEGATIVE	-1
besviknes	NEGATIVE	-1
besvor	NEGATIVE	-1
besvors	NEGATIVE	-1
besvure	NEGATIVE	-1
besvuren	NEGATIVE	-1
besvurens	NEGATIVE	-1
besvures	NEGATIVE	-1
besvuret	NEGATIVE	-1
besvurets	NEGATIVE	-1
besvurit	NEGATIVE	-1
besvurits	NEGATIVE	-1
besvurna	NEGATIVE	-1
besvurne	NEGATIVE	-1
besvurnes	NEGATIVE	-1
besvärade	NEGATIVE	-1
besvärades	NEGATIVE	-1
besvärad	NEGATIVE	-1
besvärads	NEGATIVE	-1
besvärandena	NEGATIVE	-1
besvärandenas	NEGATIVE	-1
besvärande	NEGATIVE	-1
besväranden	NEGATIVE	-1
besvärandens	NEGATIVE	-1
besvärandes	NEGATIVE	-1
besvärandet	NEGATIVE	-1
besvärandets	NEGATIVE	-1
besvära	NEGATIVE	-1
besvärar	NEGATIVE	-1
besväras	NEGATIVE	-1
besvärat	NEGATIVE	-1
besvärats	NEGATIVE	-1
besvären	NEGATIVE	-1
besvärens	NEGATIVE	-1
besväret	NEGATIVE	-1
besvärets	NEGATIVE	-1
besvärjandena	NEGATIVE	-1
besvärjandenas	NEGATIVE	-1
besvärjande	NEGATIVE	-1
besvärjanden	NEGATIVE	-1
besvärjandens	NEGATIVE	-1
besvärjandes	NEGATIVE	-1
besvärjandet	NEGATIVE	-1
besvärjandets	NEGATIVE	-1
besvärja	NEGATIVE	-1
besvärjas	NEGATIVE	-1
besvärjda	NEGATIVE	-1
besvärjdas	NEGATIVE	-1
besvärjde	NEGATIVE	-1
besvärjdes	NEGATIVE	-1
besvärjd	NEGATIVE	-1
besvärjds	NEGATIVE	-1
besvärje	NEGATIVE	-1
besvärjer	NEGATIVE	-1
besvärjes	NEGATIVE	-1
besvärj	NEGATIVE	-1
besvärjs	NEGATIVE	-1
besvärjt	NEGATIVE	-1
besvärjts	NEGATIVE	-1
besvärliga	NEGATIVE	-1
besvärligare	NEGATIVE	-1
besvärligares	NEGATIVE	-1
besvärligas	NEGATIVE	-1
besvärligastes	VERY NEGATIVE	1
besvärligaste	VERY NEGATIVE	1
besvärligasts	NEGATIVE	-1
besvärligast	VERY NEGATIVE	1
besvärlige	NEGATIVE	-1
besvärliges	NEGATIVE	-1
besvärligheten	NEGATIVE	-1
besvärlighetens	NEGATIVE	-1
besvärligheterna	NEGATIVE	-1
besvärligheter	NEGATIVE	-1
besvärligheters	NEGATIVE	-1
besvärlighet	NEGATIVE	-1
besvärlighets	NEGATIVE	-1
besvärlig	NEGATIVE	-1
besvärligs	NEGATIVE	-1
besvärligt	NEGATIVE	-1
besvärligts	NEGATIVE	-1
besvär	NEGATIVE	-1
besvärs	NEGATIVE	-1
besynnerliga	NEGATIVE	-1
besynnerligt	NEGATIVE	-1
besätta	NEGATIVE	-1
besätta	POSITIVE	1
besöksförbud	NEGATIVE	-1
betade	NEGATIVE	-1
betagandena	NEGATIVE	-1
betagandenas	NEGATIVE	-1
betagande	NEGATIVE	-1
betaganden	NEGATIVE	-1
betagandens	NEGATIVE	-1
betagandes	NEGATIVE	-1
betagandet	NEGATIVE	-1
betagandets	NEGATIVE	-1
betaga	NEGATIVE	-1
betagas	NEGATIVE	-1
betage	NEGATIVE	-1
betagen	NEGATIVE	-1
betagen	POSITIVE	1
betagens	NEGATIVE	-1
betagens	POSITIVE	1
betager	NEGATIVE	-1
betages	NEGATIVE	-1
betaget	NEGATIVE	-1
betaget	POSITIVE	1
betagets	NEGATIVE	-1
betagets	POSITIVE	1
betagit	NEGATIVE	-1
betagits	NEGATIVE	-1
betagna	NEGATIVE	-1
betagna	POSITIVE	1
betagnare	POSITIVE	1
betagnares	POSITIVE	1
betagnas	NEGATIVE	-1
betagnas	POSITIVE	1
betagnastes	VERY POSITIVE	1
betagnaste	VERY POSITIVE	1
betagnasts	POSITIVE	1
betagnast	VERY POSITIVE	1
betag	NEGATIVE	-1
betagne	NEGATIVE	-1
betagne	POSITIVE	1
betagnes	NEGATIVE	-1
betagnes	POSITIVE	1
betags	NEGATIVE	-1
betalningsskyldiga	NEGATIVE	-1
betalningsskyldigare	NEGATIVE	-1
betalningsskyldigares	NEGATIVE	-1
betalningsskyldigas	NEGATIVE	-1
betalningsskyldigastes	VERY NEGATIVE	1
betalningsskyldigaste	VERY NEGATIVE	1
betalningsskyldigasts	NEGATIVE	-1
betalningsskyldigast	VERY NEGATIVE	1
betalningsskyldige	NEGATIVE	-1
betalningsskyldiges	NEGATIVE	-1
betalningsskyldig	NEGATIVE	-1
betalningsskyldigs	NEGATIVE	-1
betalningsskyldigt	NEGATIVE	-1
betalningsskyldigts	NEGATIVE	-1
betoge	NEGATIVE	-1
betoges	NEGATIVE	-1
betog	NEGATIVE	-1
betogs	NEGATIVE	-1
betongghettona	NEGATIVE	-1
betoning	NEGATIVE	-1
betrakta	POSITIVE	1
betrodda	POSITIVE	1
betroddare	POSITIVE	1
betroddares	POSITIVE	1
betroddas	POSITIVE	1
betroddastes	VERY POSITIVE	1
betroddaste	VERY POSITIVE	1
betroddasts	POSITIVE	1
betroddast	VERY POSITIVE	1
betrodde	POSITIVE	1
betroddes	POSITIVE	1
betrodd	POSITIVE	1
betrodds	POSITIVE	1
betroendena	POSITIVE	1
betroendenas	POSITIVE	1
betroenden	POSITIVE	1
betroendens	POSITIVE	1
betroende	POSITIVE	1
betroendes	POSITIVE	1
betroendet	POSITIVE	1
betroendets	POSITIVE	1
betro	POSITIVE	1
betror	POSITIVE	1
betros	POSITIVE	1
betrott	POSITIVE	1
betrotts	POSITIVE	1
betryckande	NEGATIVE	-1
betryckandes	NEGATIVE	-1
betrycka	NEGATIVE	-1
betryckas	NEGATIVE	-1
betrycker	NEGATIVE	-1
betryckes	NEGATIVE	-1
betrycket	NEGATIVE	-1
betryckets	NEGATIVE	-1
betryck	NEGATIVE	-1
betrycks	NEGATIVE	-1
betryckta	NEGATIVE	-1
betrycktas	NEGATIVE	-1
betryckte	NEGATIVE	-1
betrycktes	NEGATIVE	-1
betryckt	NEGATIVE	-1
betryckts	NEGATIVE	-1
betryggade	POSITIVE	1
betryggades	POSITIVE	1
betryggad	POSITIVE	1
betryggads	POSITIVE	1
betryggandena	POSITIVE	1
betryggandenas	POSITIVE	1
betrygganden	POSITIVE	1
betryggandens	POSITIVE	1
betryggande	POSITIVE	1
betryggandes	POSITIVE	1
betryggandet	POSITIVE	1
betryggandets	POSITIVE	1
betrygga	POSITIVE	1
betryggar	POSITIVE	1
betryggas	POSITIVE	1
betryggat	POSITIVE	1
betryggats	POSITIVE	1
better	POSITIVE	1
bett	NEGATIVE	-1
betungade	NEGATIVE	-1
betungades	NEGATIVE	-1
betungad	NEGATIVE	-1
betungads	NEGATIVE	-1
betungandena	NEGATIVE	-1
betungandenas	NEGATIVE	-1
betungande	NEGATIVE	-1
betunganden	NEGATIVE	-1
betungandens	NEGATIVE	-1
betungandes	NEGATIVE	-1
betungandet	NEGATIVE	-1
betungandets	NEGATIVE	-1
betunga	NEGATIVE	-1
betungar	NEGATIVE	-1
betungas	NEGATIVE	-1
betungat	NEGATIVE	-1
betungats	NEGATIVE	-1
betvingaren	POSITIVE	1
betvingarens	POSITIVE	1
betvingare	POSITIVE	1
betvingares	POSITIVE	1
betvingarna	POSITIVE	1
betydelsefulla	POSITIVE	1
betydelsefullare	POSITIVE	1
betydelsefullares	POSITIVE	1
betydelsefullas	POSITIVE	1
betydelsefullastes	VERY POSITIVE	1
betydelsefullaste	VERY POSITIVE	1
betydelsefullasts	POSITIVE	1
betydelsefullast	VERY POSITIVE	1
betydelsefulle	POSITIVE	1
betydelsefulles	POSITIVE	1
betydelsefull	POSITIVE	1
betydelsefulls	POSITIVE	1
betydelsefullt	POSITIVE	1
betydelsefullts	POSITIVE	1
betydelselösa	NEGATIVE	-1
betydelselös	NEGATIVE	-1
betydelselöst	NEGATIVE	-1
betydelsen	POSITIVE	1
betydelsens	POSITIVE	1
betydelse	POSITIVE	1
betydelserna	POSITIVE	1
betydelser	POSITIVE	1
betydelsers	POSITIVE	1
betydelses	POSITIVE	1
betydliga	POSITIVE	1
betydligare	POSITIVE	1
betydligares	POSITIVE	1
betydligas	POSITIVE	1
betydligastes	VERY POSITIVE	1
betydligaste	VERY POSITIVE	1
betydligasts	POSITIVE	1
betydligast	VERY POSITIVE	1
betydlige	POSITIVE	1
betydliges	POSITIVE	1
betydlig	POSITIVE	1
betydligs	POSITIVE	1
betydligt	POSITIVE	1
betydligts	POSITIVE	1
betygshetsen	NEGATIVE	-1
betygshetsens	NEGATIVE	-1
betygshets	NEGATIVE	-1
betänkligheten	NEGATIVE	-1
betänklighetens	NEGATIVE	-1
betänkligheterna	NEGATIVE	-1
betänkligheter	NEGATIVE	-1
betänkligheters	NEGATIVE	-1
betänklighet	NEGATIVE	-1
betänklighets	NEGATIVE	-1
betänklig	NEGATIVE	-1
betänkligt	NEGATIVE	-1
beundrade	POSITIVE	1
beundrad	POSITIVE	1
beundrande	POSITIVE	1
beundran	POSITIVE	1
beundrans	POSITIVE	1
beundransvärda	POSITIVE	1
beundransvärdare	POSITIVE	1
beundransvärdares	POSITIVE	1
beundransvärdas	POSITIVE	1
beundransvärdastes	VERY POSITIVE	1
beundransvärdaste	VERY POSITIVE	1
beundransvärdasts	POSITIVE	1
beundransvärdast	VERY POSITIVE	1
beundransvärde	POSITIVE	1
beundransvärdes	POSITIVE	1
beundransvärd	POSITIVE	1
beundransvärds	POSITIVE	1
beundransvärt	POSITIVE	1
beundransvärts	POSITIVE	1
beundra	POSITIVE	1
beundrare	POSITIVE	1
beundrar	POSITIVE	1
beundrat	POSITIVE	1
bevarade	POSITIVE	1
bevarades	POSITIVE	1
bevarad	POSITIVE	1
bevarads	POSITIVE	1
bevarandena	POSITIVE	1
bevarandenas	POSITIVE	1
bevaranden	POSITIVE	1
bevarandens	POSITIVE	1
bevarande	POSITIVE	1
bevarandes	POSITIVE	1
bevarandet	POSITIVE	1
bevarandets	POSITIVE	1
bevara	POSITIVE	1
bevarar	POSITIVE	1
bevaras	POSITIVE	1
bevarat	POSITIVE	1
bevarats	POSITIVE	1
bevare	POSITIVE	1
beviljade	POSITIVE	1
beviljades	POSITIVE	1
beviljad	POSITIVE	1
beviljads	POSITIVE	1
beviljandena	POSITIVE	1
beviljandenas	POSITIVE	1
beviljanden	POSITIVE	1
beviljandens	POSITIVE	1
beviljande	POSITIVE	1
beviljandes	POSITIVE	1
beviljandet	POSITIVE	1
beviljandets	POSITIVE	1
bevilja	POSITIVE	1
beviljar	POSITIVE	1
beviljas	POSITIVE	1
beviljat	POSITIVE	1
beviljats	POSITIVE	1
bevisade	POSITIVE	1
bevisades	POSITIVE	1
bevisad	POSITIVE	1
bevisads	POSITIVE	1
bevisandena	POSITIVE	1
bevisandenas	POSITIVE	1
bevisanden	POSITIVE	1
bevisandens	POSITIVE	1
bevisande	POSITIVE	1
bevisandes	POSITIVE	1
bevisandet	POSITIVE	1
bevisandets	POSITIVE	1
bevisa	POSITIVE	1
bevisar	POSITIVE	1
bevisas	POSITIVE	1
bevisat	POSITIVE	1
bevisats	POSITIVE	1
bevisen	POSITIVE	1
bevisens	POSITIVE	1
beviset	POSITIVE	1
bevisets	POSITIVE	1
bevisfiasko	NEGATIVE	-1
bevisliga	NEGATIVE	-1
bevisligare	NEGATIVE	-1
bevisligares	NEGATIVE	-1
bevisligas	NEGATIVE	-1
bevisligastes	VERY NEGATIVE	1
bevisligaste	VERY NEGATIVE	1
bevisligasts	NEGATIVE	-1
bevisligast	VERY NEGATIVE	1
bevislige	NEGATIVE	-1
bevisliges	NEGATIVE	-1
bevislig	NEGATIVE	-1
bevisligs	NEGATIVE	-1
bevisligt	NEGATIVE	-1
bevisligts	NEGATIVE	-1
bevis	POSITIVE	1
bevissvårigheten	NEGATIVE	-1
bevissvårighetens	NEGATIVE	-1
bevissvårigheterna	NEGATIVE	-1
bevissvårigheter	NEGATIVE	-1
bevissvårigheters	NEGATIVE	-1
bevissvårighet	NEGATIVE	-1
bevissvårighets	NEGATIVE	-1
bevågenheten	POSITIVE	1
bevågenhetens	POSITIVE	1
bevågenheterna	POSITIVE	1
bevågenheter	POSITIVE	1
bevågenheters	POSITIVE	1
bevågenhet	POSITIVE	1
bevågenhets	POSITIVE	1
bevänt	POSITIVE	1
bias	NEGATIVE	-1
bidragandena	POSITIVE	1
bidragandenas	POSITIVE	1
bidraganden	POSITIVE	1
bidragandens	POSITIVE	1
bidragande	POSITIVE	1
bidragandes	POSITIVE	1
bidragandet	POSITIVE	1
bidragandets	POSITIVE	1
bidraga	POSITIVE	1
bidragas	POSITIVE	1
bidragen	POSITIVE	1
bidragens	POSITIVE	1
bidrage	POSITIVE	1
bidrager	POSITIVE	1
bidrages	POSITIVE	1
bidraget	POSITIVE	1
bidragets	POSITIVE	1
bidragit	POSITIVE	1
bidragits	POSITIVE	1
bidragna	POSITIVE	1
bidragnas	POSITIVE	1
bidragne	POSITIVE	1
bidragnes	POSITIVE	1
bidrag	POSITIVE	1
bidragsberoende	NEGATIVE	-1
bidragsfiffel	NEGATIVE	-1
bidragsfuskande	NEGATIVE	-1
bidragsfuska	NEGATIVE	-1
bidragsfuskare	NEGATIVE	-1
bidragsfuskaren	NEGATIVE	-1
bidragsfuskarens	NEGATIVE	-1
bidragsfuskares	NEGATIVE	-1
bidragsfuskarna	NEGATIVE	-1
bidragsfuskar	NEGATIVE	-1
bidragsfusket	NEGATIVE	-1
bidragsfusk	NEGATIVE	-1
bidragsparasiter	NEGATIVE	-1
bidrags	POSITIVE	1
bidragstagare	NEGATIVE	-1
bidra	POSITIVE	1
bidrar	POSITIVE	1
bidras	POSITIVE	1
bidroge	POSITIVE	1
bidroges	POSITIVE	1
bidrog	POSITIVE	1
bidrogs	POSITIVE	1
bieffekter	NEGATIVE	-1
bifallande	POSITIVE	1
bifallandes	POSITIVE	1
bifalla	POSITIVE	1
bifallas	POSITIVE	1
bifallen	POSITIVE	1
bifallens	POSITIVE	1
bifalle	POSITIVE	1
bifaller	POSITIVE	1
bifalles	POSITIVE	1
bifallet	POSITIVE	1
bifallets	POSITIVE	1
bifallit	POSITIVE	1
bifallits	POSITIVE	1
bifallna	POSITIVE	1
bifallnas	POSITIVE	1
bifallne	POSITIVE	1
bifallnes	POSITIVE	1
bifall	POSITIVE	1
bifalls	POSITIVE	1
bifölle	POSITIVE	1
bifölles	POSITIVE	1
biföll	POSITIVE	1
bifölls	POSITIVE	1
bigotries	NEGATIVE	-1
bigotteri	NEGATIVE	-1
bikiniprydd	POSITIVE	1
bikt	NEGATIVE	-1
bilbränderna	NEGATIVE	-1
bilbränder	NEGATIVE	-1
bildad	POSITIVE	1
bildsköna	POSITIVE	1
bildskönare	POSITIVE	1
bildskönares	POSITIVE	1
bildskönas	POSITIVE	1
bildskönastes	VERY POSITIVE	1
bildskönaste	VERY POSITIVE	1
bildskönasts	POSITIVE	1
bildskönast	VERY POSITIVE	1
bildsköne	POSITIVE	1
bildskönes	POSITIVE	1
bildskön	POSITIVE	1
bildsköns	POSITIVE	1
bildskönt	POSITIVE	1
bildskönts	POSITIVE	1
bilförsäljarfasoner	NEGATIVE	-1
billiga	POSITIVE	1
billigare	POSITIVE	1
billigares	POSITIVE	1
billigas	POSITIVE	1
billigastes	VERY POSITIVE	1
billigaste	VERY POSITIVE	1
billigasts	POSITIVE	1
billigast	VERY POSITIVE	1
billige	POSITIVE	1
billiges	POSITIVE	1
billig	POSITIVE	1
billigs	POSITIVE	1
billigt	NEGATIVE	-1
billigt	POSITIVE	1
billigts	POSITIVE	1
bilmålvakten	NEGATIVE	-1
bilmålvaktens	NEGATIVE	-1
bilmålvakterna	NEGATIVE	-1
bilmålvakter	NEGATIVE	-1
bilmålvakters	NEGATIVE	-1
bilmålvakt	NEGATIVE	-1
bilmålvakts	NEGATIVE	-1
bilolycka	NEGATIVE	-1
bilolyckan	NEGATIVE	-1
bilolyckor	NEGATIVE	-1
bilskojare	NEGATIVE	-1
bilskojaren	NEGATIVE	-1
bilskojarens	NEGATIVE	-1
bilskojares	NEGATIVE	-1
bilskojarna	NEGATIVE	-1
bilstölder	NEGATIVE	-1
bindande	NEGATIVE	-1
biopat	NEGATIVE	-1
bisarra	NEGATIVE	-1
bisarrare	NEGATIVE	-1
bisarrares	NEGATIVE	-1
bisarras	NEGATIVE	-1
bisarrastes	VERY NEGATIVE	1
bisarraste	VERY NEGATIVE	1
bisarrasts	NEGATIVE	-1
bisarrast	VERY NEGATIVE	1
bisarre	NEGATIVE	-1
bisarres	NEGATIVE	-1
bisarr	NEGATIVE	-1
bisarrs	NEGATIVE	-1
bisarrt	NEGATIVE	-1
bisarrts	NEGATIVE	-1
bismak	NEGATIVE	-1
bister	NEGATIVE	-1
bistert	NEGATIVE	-1
bistode	POSITIVE	1
bistodes	POSITIVE	1
bistod	POSITIVE	1
bistods	POSITIVE	1
bistraste	NEGATIVE	-1
biståendena	POSITIVE	1
biståendenas	POSITIVE	1
biståenden	POSITIVE	1
biståendens	POSITIVE	1
bistående	POSITIVE	1
biståendes	POSITIVE	1
biståendet	POSITIVE	1
biståendets	POSITIVE	1
biståndet	POSITIVE	1
biståndets	POSITIVE	1
bistånd	POSITIVE	1
bistånds	POSITIVE	1
bistå	POSITIVE	1
bistår	POSITIVE	1
bistås	POSITIVE	1
bistått	POSITIVE	1
biståtts	POSITIVE	1
bitande	NEGATIVE	-1
bita	NEGATIVE	-1
bitchslap	NEGATIVE	-1
biten	POSITIVE	1
bitens	POSITIVE	1
bitet	POSITIVE	1
bitets	POSITIVE	1
bitna	POSITIVE	1
bitnare	POSITIVE	1
bitnares	POSITIVE	1
bitnas	POSITIVE	1
bitnastes	VERY POSITIVE	1
bitnaste	VERY POSITIVE	1
bitnasts	POSITIVE	1
bitnast	VERY POSITIVE	1
bitne	POSITIVE	1
bitnes	POSITIVE	1
bitterheten	NEGATIVE	-1
bitterhetens	NEGATIVE	-1
bitterheterna	NEGATIVE	-1
bitterheter	NEGATIVE	-1
bitterheters	NEGATIVE	-1
bitterhet	NEGATIVE	-1
bitterhets	NEGATIVE	-1
bitter	NEGATIVE	-1
bitters	NEGATIVE	-1
bittert	NEGATIVE	-1
bitterts	NEGATIVE	-1
bittra	NEGATIVE	-1
bittrare	NEGATIVE	-1
bittrares	NEGATIVE	-1
bittras	NEGATIVE	-1
bittrastes	VERY NEGATIVE	1
bittraste	VERY NEGATIVE	1
bittrasts	NEGATIVE	-1
bittrast	VERY NEGATIVE	1
bittre	NEGATIVE	-1
bittres	NEGATIVE	-1
biverkan	NEGATIVE	-1
biverkningarna	NEGATIVE	-1
biverkningar	NEGATIVE	-1
biverkningars	NEGATIVE	-1
biverkningen	NEGATIVE	-1
biverkningens	NEGATIVE	-1
biverkning	NEGATIVE	-1
biverkningsfria	POSITIVE	1
biverkningsfritt	POSITIVE	1
biverkningslöst	POSITIVE	1
biverknings	NEGATIVE	-1
biverkningsskada	NEGATIVE	-1
biverkningsskador	NEGATIVE	-1
bjudandena	POSITIVE	1
bjudandenas	POSITIVE	1
bjudanden	POSITIVE	1
bjudandens	POSITIVE	1
bjudande	POSITIVE	1
bjudandes	POSITIVE	1
bjudandet	POSITIVE	1
bjudandets	POSITIVE	1
bjuda	POSITIVE	1
bjudas	POSITIVE	1
bjuden	POSITIVE	1
bjudens	POSITIVE	1
bjude	POSITIVE	1
bjuder	POSITIVE	1
bjudes	POSITIVE	1
bjudet	POSITIVE	1
bjudets	POSITIVE	1
bjudit	POSITIVE	1
bjudits	POSITIVE	1
bjudna	POSITIVE	1
bjudnas	POSITIVE	1
bjudne	POSITIVE	1
bjudnes	POSITIVE	1
bjud	POSITIVE	1
bjuds	POSITIVE	1
bjäbbade	NEGATIVE	-1
bjäbbades	NEGATIVE	-1
bjäbbandena	NEGATIVE	-1
bjäbbandenas	NEGATIVE	-1
bjäbbande	NEGATIVE	-1
bjäbbanden	NEGATIVE	-1
bjäbbandens	NEGATIVE	-1
bjäbbandes	NEGATIVE	-1
bjäbbandet	NEGATIVE	-1
bjäbbandets	NEGATIVE	-1
bjäbba	NEGATIVE	-1
bjäbbar	NEGATIVE	-1
bjäbbas	NEGATIVE	-1
bjäbbat	NEGATIVE	-1
bjäbbats	NEGATIVE	-1
bjäbbiga	NEGATIVE	-1
bjäbbigare	NEGATIVE	-1
bjäbbigares	NEGATIVE	-1
bjäbbigas	NEGATIVE	-1
bjäbbigastes	VERY NEGATIVE	1
bjäbbigaste	VERY NEGATIVE	1
bjäbbigasts	NEGATIVE	-1
bjäbbigast	VERY NEGATIVE	1
bjäbbige	NEGATIVE	-1
bjäbbiges	NEGATIVE	-1
bjäbbig	NEGATIVE	-1
bjäbbigs	NEGATIVE	-1
bjäbbigt	NEGATIVE	-1
bjäbbigts	NEGATIVE	-1
bjäfset	NEGATIVE	-1
bjäfsets	NEGATIVE	-1
bjäfs	NEGATIVE	-1
bjärt	POSITIVE	1
bjöde	POSITIVE	1
bjödes	POSITIVE	1
bjöd	POSITIVE	1
bjöds	POSITIVE	1
björntjänsten	NEGATIVE	-1
björntjänstens	NEGATIVE	-1
björntjänsterna	NEGATIVE	-1
björntjänster	NEGATIVE	-1
björntjänsters	NEGATIVE	-1
björntjänst	NEGATIVE	-1
björntjänsts	NEGATIVE	-1
blabber	NEGATIVE	-1
bladdra	NEGATIVE	-1
blajet	NEGATIVE	-1
blajets	NEGATIVE	-1
blaj	NEGATIVE	-1
blajs	NEGATIVE	-1
blamage	NEGATIVE	-1
blamagen	NEGATIVE	-1
blamagens	NEGATIVE	-1
blamagerna	NEGATIVE	-1
blamager	NEGATIVE	-1
blamagers	NEGATIVE	-1
blamages	NEGATIVE	-1
blanda	NEGATIVE	-1
blanda	POSITIVE	1
blanka	POSITIVE	1
blaserad	NEGATIVE	-1
blaskade	NEGATIVE	-1
blaskades	NEGATIVE	-1
blaskandena	NEGATIVE	-1
blaskandenas	NEGATIVE	-1
blaskande	NEGATIVE	-1
blaskanden	NEGATIVE	-1
